1.0384687751343509, 1.1103363181676413e-24
2.0486860481336007, 1.873817422860387e-24
5.06895029660801, 1.2328467394420734e-24
10.190528814219356, 2.8480358684358165e-24
20.10382469332666, 4.561323862890262e-24
48.81177381527158, 1.1103363181676413e-23
99.99999999999994, 1.2990813969063574e-23
197.27950393776194, 2.565020905680072e-23
488.1177381527165, 2.19234597248346e-23
962.956252459903, 2.19234597248346e-23
1899.7153179905592, 2.702826583905173e-23
2877.507030797051, 3.511191734215142e-23
4700.360278907432, 4.328761281083097e-23
6727.7346257028275, 5.925530975545735e-23
9272.847441516185, 8.547088125592545e-23
